,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3-40915110766c,AirBeam3-40915110766c,AirBeam3-40915110766c,AirBeam3-40915110766c,AirBeam3-40915110766c
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-PM1,AirBeam3-F,AirBeam3-PM2.5,AirBeam3-PM10,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Particulate Matter,Temperature,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,µg/m³,F,µg/m³,µg/m³,%
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
708,1,2025-09-06T08:46:59.000,4.690638744,-74.082451388,10.0,69.0,10.0,11.0,54.0
709,1,2025-09-06T08:47:59.000,4.690638744,-74.082451388,9.0,69.0,10.0,10.0,54.0
710,1,2025-09-06T08:48:59.000,4.690638744,-74.082451388,9.0,69.0,10.0,11.0,54.0
711,1,2025-09-06T08:49:59.000,4.690638744,-74.082451388,10.0,69.0,11.0,11.0,54.0
712,1,2025-09-06T08:50:59.000,4.690638744,-74.082451388,11.0,69.0,12.0,12.0,53.0
713,1,2025-09-06T08:51:59.000,4.690638744,-74.082451388,10.0,69.0,11.0,12.0,53.0
714,1,2025-09-06T08:52:59.000,4.690638744,-74.082451388,10.0,70.0,11.0,12.0,53.0
715,1,2025-09-06T08:53:59.000,4.690638744,-74.082451388,9.0,70.0,10.0,11.0,53.0
716,1,2025-09-06T08:54:59.000,4.690638744,-74.082451388,10.0,70.0,11.0,12.0,53.0
717,1,2025-09-06T08:55:59.000,4.690638744,-74.082451388,9.0,70.0,10.0,11.0,52.0
718,1,2025-09-06T08:56:59.000,4.690638744,-74.082451388,9.0,70.0,10.0,10.0,52.0
719,1,2025-09-06T08:57:59.000,4.690638744,-74.082451388,8.0,70.0,9.0,9.0,52.0
720,1,2025-09-06T08:58:59.000,4.690638744,-74.082451388,9.0,70.0,10.0,10.0,52.0
721,1,2025-09-06T08:59:59.000,4.690638744,-74.082451388,9.0,71.0,10.0,11.0,52.0
722,1,2025-09-06T09:00:59.000,4.690638744,-74.082451388,10.0,71.0,11.0,11.0,53.0
723,1,2025-09-06T09:01:59.000,4.690638744,-74.082451388,9.0,71.0,10.0,11.0,52.0
724,1,2025-09-06T09:02:59.000,4.690638744,-74.082451388,10.0,71.0,11.0,12.0,51.0
725,1,2025-09-06T09:03:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
726,1,2025-09-06T09:04:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
727,1,2025-09-06T09:05:59.000,4.690638744,-74.082451388,12.0,70.0,13.0,14.0,51.0
728,1,2025-09-06T09:06:59.000,4.690638744,-74.082451388,12.0,70.0,13.0,13.0,51.0
729,1,2025-09-06T09:07:59.000,4.690638744,-74.082451388,12.0,70.0,13.0,14.0,51.0
730,1,2025-09-06T09:08:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
731,1,2025-09-06T09:09:59.000,4.690638744,-74.082451388,11.0,71.0,13.0,13.0,51.0
732,1,2025-09-06T09:10:59.000,4.690638744,-74.082451388,10.0,71.0,11.0,12.0,51.0
733,1,2025-09-06T09:11:59.000,4.690638744,-74.082451388,10.0,71.0,11.0,12.0,51.0
734,1,2025-09-06T09:12:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,12.0,51.0
735,1,2025-09-06T09:13:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
736,1,2025-09-06T09:14:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
737,1,2025-09-06T09:15:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,12.0,51.0
738,1,2025-09-06T09:16:59.000,4.690638744,-74.082451388,12.0,71.0,13.0,13.0,51.0
739,1,2025-09-06T09:17:59.000,4.690638744,-74.082451388,12.0,71.0,13.0,13.0,51.0
740,1,2025-09-06T09:18:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
741,1,2025-09-06T09:19:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
742,1,2025-09-06T09:20:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,51.0
743,1,2025-09-06T09:21:59.000,4.690638744,-74.082451388,13.0,71.0,14.0,15.0,51.0
744,1,2025-09-06T09:22:59.000,4.690638744,-74.082451388,13.0,71.0,14.0,14.0,51.0
745,1,2025-09-06T09:23:59.000,4.690638744,-74.082451388,12.0,71.0,13.0,14.0,52.0
746,1,2025-09-06T09:24:59.000,4.690638744,-74.082451388,12.0,71.0,13.0,13.0,51.0
747,1,2025-09-06T09:25:59.000,4.690638744,-74.082451388,11.0,71.0,12.0,13.0,50.0
748,1,2025-09-06T09:26:59.000,4.690638744,-74.082451388,11.0,72.0,12.0,12.0,50.0
749,1,2025-09-06T09:27:59.000,4.690638744,-74.082451388,12.0,72.0,13.0,14.0,51.0
750,1,2025-09-06T09:28:59.000,4.690638744,-74.082451388,11.0,72.0,13.0,13.0,51.0
751,1,2025-09-06T09:29:59.000,4.690638744,-74.082451388,11.0,72.0,12.0,13.0,51.0
752,1,2025-09-06T09:30:59.000,4.690638744,-74.082451388,13.0,72.0,14.0,15.0,51.0
753,1,2025-09-06T09:31:59.000,4.690638744,-74.082451388,13.0,72.0,14.0,15.0,51.0
754,1,2025-09-06T09:32:59.000,4.690638744,-74.082451388,15.0,72.0,16.0,17.0,51.0
755,1,2025-09-06T09:33:59.000,4.690638744,-74.082451388,15.0,71.0,16.0,17.0,51.0
756,1,2025-09-06T09:34:59.000,4.690638744,-74.082451388,13.0,72.0,14.0,15.0,51.0
757,1,2025-09-06T09:35:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,51.0
758,1,2025-09-06T09:36:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,51.0
759,1,2025-09-06T09:37:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,51.0
760,1,2025-09-06T09:38:59.000,4.690638744,-74.082451388,15.0,72.0,17.0,17.0,50.0
761,1,2025-09-06T09:39:59.000,4.690638744,-74.082451388,13.0,72.0,15.0,15.0,50.0
762,1,2025-09-06T09:40:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,51.0
763,1,2025-09-06T09:41:59.000,4.690638744,-74.082451388,12.0,72.0,13.0,14.0,51.0
764,1,2025-09-06T09:42:59.000,4.690638744,-74.082451388,13.0,72.0,15.0,15.0,51.0
765,1,2025-09-06T09:43:59.000,4.690638744,-74.082451388,13.0,72.0,14.0,15.0,50.0
766,1,2025-09-06T09:44:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,50.0
767,1,2025-09-06T09:45:59.000,4.690638744,-74.082451388,14.0,72.0,16.0,16.0,50.0
768,1,2025-09-06T09:46:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,50.0
769,1,2025-09-06T09:47:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,50.0
770,1,2025-09-06T09:48:59.000,4.690638744,-74.082451388,17.0,72.0,18.0,19.0,51.0
771,1,2025-09-06T09:49:59.000,4.690638744,-74.082451388,14.0,72.0,15.0,16.0,51.0
772,1,2025-09-06T09:50:59.000,4.690638744,-74.082451388,15.0,72.0,17.0,17.0,50.0
773,1,2025-09-06T09:51:59.000,4.690638744,-74.082451388,15.0,72.0,17.0,17.0,51.0
774,1,2025-09-06T09:52:59.000,4.690638744,-74.082451388,15.0,72.0,17.0,18.0,50.0
775,1,2025-09-06T09:53:59.000,4.690638744,-74.082451388,15.0,72.0,16.0,17.0,50.0
776,1,2025-09-06T09:54:59.000,4.690638744,-74.082451388,19.0,72.0,21.0,22.0,50.0
777,1,2025-09-06T09:55:59.000,4.690638744,-74.082451388,16.0,72.0,17.0,18.0,49.0
778,1,2025-09-06T09:56:59.000,4.690638744,-74.082451388,37.0,72.0,42.0,65.0,50.0
779,1,2025-09-06T09:57:59.000,4.690638744,-74.082451388,15.0,72.0,17.0,17.0,49.0
780,1,2025-09-06T09:58:59.000,4.690638744,-74.082451388,14.0,72.0,16.0,17.0,49.0
781,1,2025-09-06T09:59:59.000,4.690638744,-74.082451388,14.0,73.0,16.0,17.0,49.0
782,1,2025-09-06T10:00:59.000,4.690638744,-74.082451388,16.0,73.0,17.0,18.0,49.0
783,1,2025-09-06T10:01:59.000,4.690638744,-74.082451388,13.0,73.0,14.0,15.0,48.0
784,1,2025-09-06T10:02:59.000,4.690638744,-74.082451388,13.0,73.0,14.0,15.0,48.0
785,1,2025-09-06T10:03:59.000,4.690638744,-74.082451388,12.0,73.0,13.0,13.0,48.0
786,1,2025-09-06T10:04:59.000,4.690638744,-74.082451388,11.0,73.0,12.0,13.0,47.0
787,1,2025-09-06T10:05:59.000,4.690638744,-74.082451388,11.0,73.0,12.0,13.0,47.0
788,1,2025-09-06T10:06:59.000,4.690638744,-74.082451388,10.0,73.0,11.0,12.0,47.0
789,1,2025-09-06T10:07:59.000,4.690638744,-74.082451388,10.0,74.0,11.0,12.0,47.0
790,1,2025-09-06T10:08:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,11.0,47.0
791,1,2025-09-06T10:09:59.000,4.690638744,-74.082451388,8.0,74.0,9.0,10.0,46.0
792,1,2025-09-06T10:10:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,10.0,46.0
793,1,2025-09-06T10:11:59.000,4.690638744,-74.082451388,10.0,74.0,11.0,12.0,46.0
794,1,2025-09-06T10:12:59.000,4.690638744,-74.082451388,11.0,74.0,12.0,12.0,47.0
795,1,2025-09-06T10:13:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,11.0,46.0
796,1,2025-09-06T10:14:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,10.0,46.0
797,1,2025-09-06T10:15:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,11.0,46.0
798,1,2025-09-06T10:16:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,10.0,46.0
799,1,2025-09-06T10:17:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,11.0,47.0
800,1,2025-09-06T10:18:59.000,4.690638744,-74.082451388,9.0,74.0,10.0,10.0,47.0
801,1,2025-09-06T10:19:59.000,4.690638744,-74.082451388,11.0,74.0,12.0,13.0,46.0
802,1,2025-09-06T10:20:59.000,4.690638744,-74.082451388,12.0,74.0,13.0,13.0,46.0
803,1,2025-09-06T10:21:59.000,4.690638744,-74.082451388,12.0,74.0,13.0,13.0,46.0
804,1,2025-09-06T10:22:59.000,4.690638744,-74.082451388,12.0,74.0,13.0,13.0,45.0
805,1,2025-09-06T10:23:59.000,4.690638744,-74.082451388,12.0,75.0,13.0,13.0,46.0
806,1,2025-09-06T10:24:59.000,4.690638744,-74.082451388,12.0,75.0,13.0,14.0,46.0
807,1,2025-09-06T10:25:59.000,4.690638744,-74.082451388,12.0,75.0,13.0,14.0,46.0
808,1,2025-09-06T10:26:59.000,4.690638744,-74.082451388,11.0,75.0,12.0,12.0,45.0
809,1,2025-09-06T10:27:59.000,4.690638744,-74.082451388,19.0,75.0,21.0,22.0,45.0
810,1,2025-09-06T10:28:59.000,4.690638744,-74.082451388,13.0,75.0,14.0,15.0,45.0
811,1,2025-09-06T10:29:59.000,4.690638744,-74.082451388,9.0,76.0,10.0,11.0,45.0
812,1,2025-09-06T10:30:59.000,4.690638744,-74.082451388,9.0,76.0,10.0,10.0,45.0
813,1,2025-09-06T10:31:59.000,4.690638744,-74.082451388,10.0,76.0,11.0,11.0,44.0
814,1,2025-09-06T10:32:59.000,4.690638744,-74.082451388,9.0,76.0,10.0,10.0,44.0
815,1,2025-09-06T10:33:59.000,4.690638744,-74.082451388,8.0,76.0,9.0,9.0,44.0
816,1,2025-09-06T10:34:59.000,4.690638744,-74.082451388,7.0,76.0,7.0,8.0,43.0
817,1,2025-09-06T10:35:59.000,4.690638744,-74.082451388,4.0,76.0,4.0,4.0,43.0
818,1,2025-09-06T10:36:59.000,4.690638744,-74.082451388,1.0,76.0,1.0,1.0,43.0
819,1,2025-09-06T10:37:59.000,4.690638744,-74.082451388,1.0,76.0,1.0,1.0,42.0
820,1,2025-09-06T10:38:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
821,1,2025-09-06T10:39:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,43.0
822,1,2025-09-06T10:40:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
823,1,2025-09-06T10:41:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
824,1,2025-09-06T10:42:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
825,1,2025-09-06T10:43:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
826,1,2025-09-06T10:44:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
827,1,2025-09-06T10:45:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
828,1,2025-09-06T10:46:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
829,1,2025-09-06T10:47:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
830,1,2025-09-06T10:48:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
831,1,2025-09-06T10:49:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
832,1,2025-09-06T10:50:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
833,1,2025-09-06T10:51:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
834,1,2025-09-06T10:52:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,42.0
835,1,2025-09-06T10:53:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
836,1,2025-09-06T10:54:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
837,1,2025-09-06T10:55:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
838,1,2025-09-06T10:56:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
839,1,2025-09-06T10:57:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
840,1,2025-09-06T10:58:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
841,1,2025-09-06T10:59:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
842,1,2025-09-06T11:00:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
843,1,2025-09-06T11:01:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
844,1,2025-09-06T11:02:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,40.0
845,1,2025-09-06T11:03:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
846,1,2025-09-06T11:04:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
847,1,2025-09-06T11:05:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,41.0
848,1,2025-09-06T11:06:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
849,1,2025-09-06T11:07:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
850,1,2025-09-06T11:08:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,41.0
851,1,2025-09-06T11:09:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
852,1,2025-09-06T11:10:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
853,1,2025-09-06T11:11:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,43.0
854,1,2025-09-06T11:12:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,42.0
855,1,2025-09-06T11:13:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,42.0
856,1,2025-09-06T11:14:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
857,1,2025-09-06T11:15:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
858,1,2025-09-06T11:16:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,41.0
859,1,2025-09-06T11:17:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
860,1,2025-09-06T11:18:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
861,1,2025-09-06T11:19:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,40.0
862,1,2025-09-06T11:20:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,39.0
863,1,2025-09-06T11:21:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
864,1,2025-09-06T11:22:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
865,1,2025-09-06T11:23:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,39.0
866,1,2025-09-06T11:24:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
867,1,2025-09-06T11:25:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
868,1,2025-09-06T11:26:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
869,1,2025-09-06T11:27:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
870,1,2025-09-06T11:28:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,38.0
871,1,2025-09-06T11:29:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,38.0
872,1,2025-09-06T11:30:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,37.0
873,1,2025-09-06T11:31:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,38.0
874,1,2025-09-06T11:32:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,37.0
875,1,2025-09-06T11:33:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,37.0
876,1,2025-09-06T11:34:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,37.0
877,1,2025-09-06T11:35:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,37.0
878,1,2025-09-06T11:36:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
879,1,2025-09-06T11:37:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
880,1,2025-09-06T11:38:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
881,1,2025-09-06T11:39:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,37.0
882,1,2025-09-06T11:40:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
883,1,2025-09-06T11:41:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
884,1,2025-09-06T11:42:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
885,1,2025-09-06T11:43:59.000,4.690638744,-74.082451388,0.0,82.0,0.0,0.0,36.0
886,1,2025-09-06T11:44:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,37.0
887,1,2025-09-06T11:45:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,37.0
888,1,2025-09-06T11:46:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,37.0
889,1,2025-09-06T11:47:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,37.0
890,1,2025-09-06T11:48:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,37.0
891,1,2025-09-06T11:49:59.000,4.690638744,-74.082451388,0.0,81.0,0.0,0.0,38.0
892,1,2025-09-06T11:50:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
893,1,2025-09-06T11:51:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
894,1,2025-09-06T11:52:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
895,1,2025-09-06T11:53:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
896,1,2025-09-06T11:54:59.000,4.690638744,-74.082451388,0.0,80.0,0.0,0.0,38.0
897,1,2025-09-06T11:55:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,38.0
898,1,2025-09-06T11:56:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
899,1,2025-09-06T11:57:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
900,1,2025-09-06T11:58:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
901,1,2025-09-06T11:59:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
902,1,2025-09-06T12:00:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
903,1,2025-09-06T12:01:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
904,1,2025-09-06T12:02:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
905,1,2025-09-06T12:03:59.000,4.690638744,-74.082451388,0.0,80.0,1.0,1.0,39.0
906,1,2025-09-06T12:04:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
907,1,2025-09-06T12:05:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
908,1,2025-09-06T12:06:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
909,1,2025-09-06T12:07:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
910,1,2025-09-06T12:08:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
911,1,2025-09-06T12:09:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
912,1,2025-09-06T12:10:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
913,1,2025-09-06T12:11:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
914,1,2025-09-06T12:12:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
915,1,2025-09-06T12:13:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
916,1,2025-09-06T12:14:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
917,1,2025-09-06T12:15:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
918,1,2025-09-06T12:16:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
919,1,2025-09-06T12:17:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
920,1,2025-09-06T12:18:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
921,1,2025-09-06T12:19:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
922,1,2025-09-06T12:20:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,39.0
923,1,2025-09-06T12:21:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
924,1,2025-09-06T12:22:59.000,4.690638744,-74.082451388,3.0,79.0,3.0,3.0,40.0
925,1,2025-09-06T12:23:59.000,4.690638744,-74.082451388,0.0,79.0,0.0,0.0,40.0
926,1,2025-09-06T12:24:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,39.0
927,1,2025-09-06T12:25:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,40.0
928,1,2025-09-06T12:26:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,40.0
929,1,2025-09-06T12:27:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,41.0
930,1,2025-09-06T12:28:59.000,4.690638744,-74.082451388,1.0,77.0,1.0,1.0,41.0
931,1,2025-09-06T12:29:59.000,4.690638744,-74.082451388,1.0,76.0,1.0,1.0,42.0
932,1,2025-09-06T12:30:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
933,1,2025-09-06T12:31:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
934,1,2025-09-06T12:32:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,42.0
935,1,2025-09-06T12:33:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,42.0
936,1,2025-09-06T12:34:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,42.0
937,1,2025-09-06T12:35:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,43.0
938,1,2025-09-06T12:36:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,43.0
939,1,2025-09-06T12:37:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,43.0
940,1,2025-09-06T12:38:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,43.0
941,1,2025-09-06T12:39:59.000,4.690638744,-74.082451388,0.0,74.0,0.0,0.0,44.0
942,1,2025-09-06T12:40:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,45.0
943,1,2025-09-06T12:41:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,45.0
944,1,2025-09-06T12:42:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,45.0
945,1,2025-09-06T12:43:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,45.0
946,1,2025-09-06T12:44:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,46.0
947,1,2025-09-06T12:45:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,46.0
948,1,2025-09-06T12:46:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,46.0
949,1,2025-09-06T12:47:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,45.0
950,1,2025-09-06T12:48:59.000,4.690638744,-74.082451388,0.0,75.0,0.0,0.0,45.0
951,1,2025-09-06T12:49:59.000,4.690638744,-74.082451388,0.0,76.0,1.0,1.0,44.0
952,1,2025-09-06T12:50:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,43.0
953,1,2025-09-06T12:51:59.000,4.690638744,-74.082451388,0.0,76.0,0.0,0.0,43.0
954,1,2025-09-06T12:52:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,43.0
955,1,2025-09-06T12:53:59.000,4.690638744,-74.082451388,0.0,77.0,0.0,0.0,43.0
956,1,2025-09-06T12:54:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,42.0
957,1,2025-09-06T12:55:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,42.0
958,1,2025-09-06T12:56:59.000,4.690638744,-74.082451388,1.0,78.0,1.0,1.0,42.0
959,1,2025-09-06T12:57:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,42.0
960,1,2025-09-06T12:58:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
961,1,2025-09-06T12:59:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
962,1,2025-09-06T13:00:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,40.0
963,1,2025-09-06T13:01:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
964,1,2025-09-06T13:02:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
965,1,2025-09-06T13:03:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
966,1,2025-09-06T13:04:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
967,1,2025-09-06T13:05:59.000,4.690638744,-74.082451388,0.0,78.0,0.0,0.0,41.0
